date,total_mentions,avg_tone
2023-09-24,333921,-2.1994469278609228
2023-09-25,526257,-1.9719802910058093
2023-09-26,593278,-1.9239623836639066
2023-09-27,616326,-2.0224690788820059
2023-09-28,576674,-1.9843700623072884
2023-09-29,564589,-2.417381559886433
2023-09-30,355312,-2.1475474318017462
2023-10-01,332001,-2.0148691983746749
2023-10-02,469947,-1.5929036800798106
2023-10-03,565613,-1.9964117356245652
2023-10-04,564797,-2.08279751666386
2023-10-05,598943,-2.143518572121704
2023-10-06,554504,-2.1128477697762786
2023-10-07,507600,-3.9551996928666249
2023-10-08,521429,-4.0011479990434946
2023-10-09,763902,-3.4972254177453883
2023-10-10,819638,-3.108584300960672
2023-10-11,810275,-3.0862811439073012
2023-10-12,800380,-3.1002354349695906
2023-10-13,793677,-3.2902681615541418
2023-10-14,524405,-3.3438906756992024
2023-10-15,507675,-3.3560030052858716
2023-10-16,688913,-2.9813119586976575
2023-10-17,855050,-3.1446492303597835
2023-10-18,938938,-3.9473566713029649
2023-10-19,778765,-2.9025320224022497
2023-10-20,752840,-2.9368891381801752
2023-10-21,470284,-2.7369959931362544
2023-10-22,419294,-3.2320145821779764
2023-10-23,628222,-2.7861656820706151
2023-10-24,690913,-2.7868879449583632
2023-10-25,689014,-2.7346520219637789
2023-10-26,736891,-2.7819157738780591
2023-10-27,676961,-2.87321273090091
2023-10-28,489880,-3.3672743255798054
2023-10-29,426552,-3.1321875477624794
2023-10-30,592446,-2.82893192297997
2023-10-31,634501,-2.7980458249916498
2023-11-01,669825,-2.9164777286269175
2023-11-02,676955,-2.6153374731278483
2023-11-03,694842,-2.8902221909197743
2023-11-04,479652,-2.880517146823852
2023-11-05,453846,-3.1985725452386946
2023-11-06,617645,-2.8396123633938033
2023-11-07,649803,-2.7381226646027672
2023-11-08,650374,-2.389368228295965
2023-11-09,685333,-2.4372298402590267
2023-11-10,626511,-2.35407900864992
2023-11-11,437512,-2.8761985721813685
2023-11-12,393182,-3.1777998381371368
2023-11-13,550736,-2.3528411721142137
2023-11-14,597438,-2.3298494749035679
2023-11-15,642526,-2.4505347007832219
2023-11-16,648062,-2.5455987589085796
2023-11-17,613019,-2.4569394977482895
2023-11-18,393864,-2.6440768391017655
2023-11-19,377269,-2.7629923080924561
2023-11-20,519098,-2.1695195847503066
2023-11-21,635942,-2.3596919896504716
2023-11-22,708273,-2.3382129349363829
2023-11-23,577449,-2.3508980310968131
2023-11-24,577882,-2.7471113532627029
2023-11-25,438467,-3.3357688306295343
2023-11-26,444887,-3.4449808016922141
2023-11-27,614986,-2.6426792638743417
2023-11-28,666964,-2.2958806541945225
2023-11-29,632414,-2.3806654582317095
2023-11-30,646993,-2.68548422489724
2023-12-01,647544,-2.9853039780578983
2023-12-02,421249,-3.1841932624245453
2023-12-03,372104,-3.2484218964221219
2023-12-04,505391,-2.4296410415126433
2023-12-05,593688,-2.4650290805140798
2023-12-06,628347,-2.5221221417891151
2023-12-07,643174,-2.4766671565923821
2023-12-08,594323,-2.7479673594941447
2023-12-09,405882,-3.2288644616577384
2023-12-10,368919,-2.8172060550976186
2023-12-11,546380,-2.4853184145220393
2023-12-12,589554,-2.3019310859443096
2023-12-13,618634,-2.2780524062619452
2023-12-14,617247,-2.3846558308807291
2023-12-15,630284,-2.3847585673293663
2023-12-16,417193,-3.2699794945367326
2023-12-17,341740,-3.1477316445908805
2023-12-18,518043,-2.6073269692564267
2023-12-19,560650,-2.5712666967678337
2023-12-20,583664,-2.5529438765455641
2023-12-21,549569,-2.84353264090475
2023-12-22,492504,-2.9185985131001693
2023-12-23,318507,-3.0648304237124124
2023-12-24,268167,-2.8191949535990894
2023-12-25,310623,-3.2036899724366275
2023-12-26,390363,-3.1263195756484592
2023-12-27,423887,-2.6852348657786997
2023-12-28,440350,-2.743277925497611
2023-12-29,426795,-3.0609048251515647
2023-12-30,307052,-3.3457344013741697
2023-12-31,282645,-3.0317102052397162
2024-01-01,261800,-2.7773930058555281
2024-01-02,412975,-3.2900180983317115
2024-01-03,507070,-3.5865380200586805
2024-01-04,515390,-3.4002561237741786
2024-01-05,503280,-3.0640129653497845
2024-01-06,376725,-3.1252719537025575
2024-01-07,323675,-2.8999146226951433
2024-01-08,490364,-2.7470208705864154
2024-01-09,551486,-2.6499823168296754
2024-01-10,568072,-2.7593412578667591
2024-01-11,590060,-2.6607757608851612
2024-01-12,602102,-3.0442573148322309
2024-01-13,363552,-2.8815801671056231
2024-01-14,344331,-2.5697974726968726
2024-01-15,485649,-2.1676092936901883
2024-01-16,531634,-2.2102926210656566
2024-01-17,583547,-2.72318824427203
2024-01-18,590123,-2.7069028470411163
2024-01-19,531988,-2.6517133074089059
2024-01-20,367018,-2.8826831125357248
2024-01-21,317571,-2.9852172497349043
2024-01-22,495568,-2.1501945219142016
2024-01-23,568298,-2.5846218967112646
2024-01-24,548126,-2.216745223372421
2024-01-25,559686,-2.2341727375466678
2024-01-26,568612,-2.6126640947841016
2024-01-27,373034,-2.8174902452909216
2024-01-28,340935,-3.0298050737719988
2024-01-29,548781,-2.8644651660770388
2024-01-30,566460,-2.6087137103749427
2024-01-31,571038,-2.5253617117835265
2024-02-01,562374,-2.4176961636747838
2024-02-02,512821,-2.5026564574354735
2024-02-03,377824,-2.9056745557558923
2024-02-04,310570,-2.5807311335591914
2024-02-05,501175,-1.9542998007541852
2024-02-06,581178,-2.219757812462738
2024-02-07,618490,-2.2585892093050113
2024-02-08,616220,-2.2131173823891013
2024-02-09,550475,-2.2768602701136555
2024-02-10,349474,-2.5220010851570964
2024-02-11,328493,-2.7635661625135772
2024-02-12,511464,-2.4740848163034261
2024-02-13,562007,-2.3220186127192473
2024-02-14,575540,-2.3943439580792734
2024-02-15,604158,-2.4915086025083495
2024-02-16,624651,-2.8498148090175177
2024-02-17,409795,-2.76159880097531
2024-02-18,359106,-2.4745416225318571
2024-02-19,536202,-2.6871107887254784
2024-02-20,623788,-2.784287244794255
2024-02-21,616819,-2.5911015574583049
2024-02-22,603338,-2.3407358348477483
2024-02-23,595175,-2.576230391967842
2024-02-24,442878,-2.7768513068810603
2024-02-25,346876,-2.478937220987083
2024-02-26,558665,-2.3658040784745364
2024-02-27,638518,-2.2135087749206264
2024-02-28,632202,-2.0471441861876594
2024-02-29,615395,-2.4242296542021662
2024-03-01,577839,-2.3506896019340888
2024-03-02,372004,-2.4034613181011708
2024-03-03,328814,-2.3530988744084893
2024-03-04,526786,-2.3079041227504806
2024-03-05,588994,-2.266113439193973
2024-03-06,625324,-2.0008020762448995
2024-03-07,601129,-2.2268151093733182
2024-03-08,525270,-2.0756339090764953
2024-03-09,356116,-2.4239642298870874
2024-03-10,312987,-2.1336389059410767
2024-03-11,488422,-1.700539614512721
2024-03-12,593833,-2.1140508846446076
2024-03-13,573814,-2.1398957296822809
2024-03-14,559915,-1.9829978623559341
2024-03-15,565416,-2.3162277894700485
2024-03-16,334862,-2.7095757160981093
2024-03-17,333467,-2.8067413221273281
2024-03-18,525555,-2.3535124307749142
2024-03-19,582970,-2.4281934524474105
2024-03-20,586208,-2.2619270262579603
2024-03-21,588698,-2.2278548651384815
2024-03-22,586413,-2.7988055837697949
2024-03-23,406603,-4.20363998404015
2024-03-24,306728,-3.2126017515832048
2024-03-25,520819,-2.9461833055276796
2024-03-26,580851,-2.8092776989095345
2024-03-27,533949,-2.4376590058058181
2024-03-28,536362,-2.356510511028711
2024-03-29,438111,-2.4094628250075152
2024-03-30,291507,-2.5242446146223938
2024-03-31,284777,-2.4373152892936347
2024-04-01,448786,-3.113496871733199
2024-04-02,597619,-2.7097135102138887
2024-04-03,570587,-2.200689286977112
2024-04-04,545346,-2.2716540340414055
2024-04-05,520483,-2.416654577464469
2024-04-06,363301,-3.0244540333349312
2024-04-07,340359,-2.9928183373138215
2024-04-08,500578,-2.3402611838366183
2024-04-09,584688,-2.4028505982673987
2024-04-10,569377,-2.4264789556137933
2024-04-11,554966,-2.3788486035049958
2024-04-12,542535,-2.4127387952092
2024-04-13,381876,-3.4413794452060507
2024-04-14,499599,-4.1446319980150905
2024-04-15,538101,-3.1882574880775532
2024-04-16,580749,-2.7212590612212644
2024-04-17,562707,-2.501458473503102
2024-04-18,562052,-2.37464099802113
2024-04-19,579688,-2.8807335165725352
2024-04-20,361211,-2.4877624058015906
2024-04-21,333981,-2.6950145932300282
2024-04-22,553218,-2.400676413073064
2024-04-23,587679,-2.3571476833891642
2024-04-24,585945,-2.3207852332061747
2024-04-25,616346,-2.7472049017957416
2024-04-26,574561,-2.6460607040989368
2024-04-27,375421,-2.8349612054708317
2024-04-28,344139,-2.8423899954244223
2024-04-29,532870,-2.4973636650443329
2024-04-30,550614,-2.565303678613529
2024-05-01,531366,-3.0856573785912924
2024-05-02,561283,-2.7830432467475865
2024-05-03,519730,-2.6488588935837343
2024-05-04,340247,-2.7534691733212129
2024-05-05,349846,-3.1434460331360992
2024-05-06,564275,-2.7650783703649457
2024-05-07,596470,-2.4886163684870182
2024-05-08,580472,-2.383604330979237
2024-05-09,559403,-2.3710910337887676
2024-05-10,493963,-2.1808624368255751
2024-05-11,322964,-2.3593977419907333
2024-05-12,285217,-2.5175134749976427
2024-05-13,494418,-2.1470276137427429
2024-05-14,570016,-2.3479333067396886
2024-05-15,582165,-2.4227950086638419
2024-05-16,588424,-2.3254913839732727
2024-05-17,542926,-2.21952831334325
2024-05-18,332239,-2.8223945709133074
2024-05-19,321466,-2.4796468845120292
2024-05-20,556258,-2.867191978615419
2024-05-21,584876,-2.934342238100073
2024-05-22,595125,-2.2549480604255505
2024-05-23,526772,-2.1192160063504475
2024-05-24,510608,-2.2910773829703848
2024-05-25,327053,-2.2057619863270741
2024-05-26,319753,-2.4475808904287364
2024-05-27,481121,-2.5032973412708914
2024-05-28,552563,-2.25921812990479
2024-05-29,559591,-2.2880685674442405
2024-05-30,538102,-2.2837951222974513
2024-05-31,613782,-3.0711661605303076
2024-06-01,349639,-2.7139783778510189
2024-06-02,297860,-2.0845499381084038
2024-06-03,488778,-2.1878376491766036
2024-06-04,550668,-2.2628138311126507
2024-06-05,584606,-2.1569369668512981
2024-06-06,626921,-2.2192298998377908
2024-06-07,545208,-2.2225606519796632
2024-06-08,342356,-2.2097923486019768
2024-06-09,326315,-2.1059047007979848
2024-06-10,505735,-2.2769348929643662
2024-06-11,574555,-2.263330250996431
2024-06-12,551878,-2.2113260415569731
2024-06-13,553395,-1.7750912197368531
2024-06-14,532367,-1.7628587374017686
2024-06-15,374455,-1.9977384129927731
2024-06-16,326176,-2.2824087002054037
2024-06-17,479080,-2.1894680515111746
2024-06-18,503698,-2.0373424010881171
2024-06-19,509406,-1.8335935114030706
2024-06-20,506831,-1.8301000332403228
2024-06-21,483317,-2.1619434231833816
2024-06-22,310356,-2.7306540006525815
2024-06-23,282436,-2.8190638358178015
2024-06-24,461550,-2.6464682132119646
2024-06-25,617967,-2.7747099497761081
2024-06-26,570643,-2.4416351612420382
2024-06-27,541787,-2.2289077894280283
2024-06-28,480556,-2.5435660313626069
2024-06-29,285895,-2.3943226483230928
2024-06-30,249396,-2.2718601153499933
2024-07-01,432559,-2.3849494879139659
2024-07-02,505184,-2.5001076243407652
2024-07-03,490064,-2.204145870325112
2024-07-04,451863,-1.9078026504313517
2024-07-05,493262,-1.6702491525599699
2024-07-06,318193,-1.9909949865897549
2024-07-07,276389,-2.18094423769971
2024-07-08,529102,-1.8906107135568138
2024-07-09,542989,-2.1183359048545514
2024-07-10,533208,-1.8845077299553217
2024-07-11,522927,-1.7649757349373443
2024-07-12,481901,-2.0095516406385805
2024-07-13,314261,-2.4350734507184835
2024-07-14,428351,-3.64775821978289
2024-07-15,506623,-2.3349920465586513
2024-07-16,495193,-2.2216300512765534
2024-07-17,487219,-2.1849161831053094
2024-07-18,515992,-2.013552610237491
2024-07-19,492069,-2.4269928322809937
2024-07-20,322818,-2.68413801609448
2024-07-21,336351,-1.9552845069388858
2024-07-22,507885,-1.5452076805006696
2024-07-23,528537,-1.9500713491933965
2024-07-24,538738,-2.2031857437406535
2024-07-25,530323,-2.3170784146509127
2024-07-26,491140,-2.3984651509694666
2024-07-27,311715,-2.524496953334765
2024-07-28,244056,-2.1602440596997234
2024-07-29,417143,-2.1484012022308576
2024-07-30,491770,-2.5640073542775181
2024-07-31,568119,-3.3515235750975121
2024-08-01,583458,-3.3552308768826156
2024-08-02,539390,-2.7913654990501793
2024-08-03,327894,-3.7164588805010825
2024-08-04,324314,-4.1181858836366869
2024-08-05,475049,-3.3498286605527072
2024-08-06,507922,-3.0516855594882837
2024-08-07,504564,-2.8598153539723343
2024-08-08,499890,-2.8053554332987365
2024-08-09,471296,-2.7769608419762659
2024-08-10,323796,-3.0828866458094253
2024-08-11,267407,-3.1831033256077035
2024-08-12,437207,-3.019769350566829
2024-08-13,501174,-3.0560311613121738
2024-08-14,509678,-2.6917160632034465
2024-08-15,495659,-2.6454021328688184
2024-08-16,495752,-2.6890148683809434
2024-08-17,340095,-2.8073756500776805
2024-08-18,302518,-3.090798619092566
2024-08-19,506151,-2.4670086542441534
2024-08-20,570891,-2.3398625906543451
2024-08-21,528609,-2.349746851454817
2024-08-22,531543,-2.215881124507999
2024-08-23,490792,-2.0677179368476089
2024-08-24,324732,-2.6720120443346338
2024-08-25,342215,-3.6491546226185543
2024-08-26,444003,-2.9935947500417086
2024-08-27,523608,-2.5814839814125623
2024-08-28,525619,-2.5686445743596735
2024-08-29,523490,-2.6569260631484366
2024-08-30,467837,-2.3734610697977989
2024-08-31,282660,-2.489446047436751
2024-09-01,288813,-2.8176023791670151
2024-09-02,406960,-2.6545390727678035
2024-09-03,498855,-2.4715177158751529
2024-09-04,539887,-2.1767949611760784
2024-09-05,550108,-2.0311924846597118
2024-09-06,521029,-2.5893031682241032
2024-09-07,329692,-2.5178658754866263
2024-09-08,313072,-2.568300779974968
2024-09-09,471855,-2.1982711312029393
2024-09-10,520173,-2.2079137771291739
2024-09-11,567435,-2.3340313956172403
2024-09-12,534280,-2.2923237992832468
2024-09-13,532195,-2.3004420022779555
2024-09-14,322453,-2.4214471153448258
2024-09-15,280729,-2.4446506419211205
2024-09-16,417946,-1.9051529974725192
2024-09-17,488072,-2.2872542836031231
2024-09-18,531628,-2.419779167210935
2024-09-19,521012,-2.4528070804196775
2024-09-20,509467,-2.5749557033834627
2024-09-21,344809,-2.7727883295201083
2024-09-22,325003,-2.5962935514557617
2024-09-23,497560,-2.3337040617428584
2024-09-24,589610,-2.4832252169248408
2024-09-25,575527,-2.5102842280169924
2024-09-26,636263,-2.4815857353073287
2024-09-27,557050,-2.4128752699359546
2024-09-28,378495,-2.9984393383063481
2024-09-29,349073,-3.2517440439444205
2024-09-30,502158,-2.5240210912898271
2024-10-01,629510,-2.7116520770081305
2024-10-02,665848,-3.1429905929134061
2024-10-03,550425,-2.7951498794553395
2024-10-04,537090,-2.5078029557407167
2024-10-05,354002,-2.964465361334085
2024-10-06,348934,-3.1669686530688623
2024-10-07,558994,-3.1606094518787624
2024-10-08,565674,-2.6772249601874405
2024-10-09,529894,-2.2261390015303921
2024-10-10,515481,-2.10831989633009
2024-10-11,513927,-2.080859636062498
2024-10-12,309877,-2.5594529959095382
2024-10-13,297201,-2.8020657969502087
2024-10-14,475698,-2.2857695628472263
2024-10-15,530245,-2.0846774546376516
2024-10-16,542265,-1.963754701329897
2024-10-17,561858,-2.4755853584777494
2024-10-18,552019,-2.4842893032107618
2024-10-19,340350,-2.7785848867156631
2024-10-20,300527,-2.3117813038399935
2024-10-21,504528,-2.068892425858762
2024-10-22,579188,-2.1999447180101717
2024-10-23,572287,-2.2251988791837261
2024-10-24,569803,-2.1153446491603951
2024-10-25,536622,-2.4121217110387838
2024-10-26,396200,-3.2159172735753558
2024-10-27,304811,-2.8591049164132292
2024-10-28,486651,-2.5383961497949374
2024-10-29,538062,-2.4774379862036442
2024-10-30,499181,-2.09796799160905
2024-10-31,495555,-2.1101011752000889
2024-11-01,478136,-2.2947035982303312
2024-11-02,294092,-2.3467381400029508
2024-11-03,263670,-2.4448030131159961
2024-11-04,433510,-1.854556947841852
2024-11-05,522958,-1.8154909115762881
2024-11-06,594412,-0.79986718401320722
2024-11-07,521368,-1.3305632850957816
2024-11-08,448655,-1.6546131367281989
2024-11-09,320837,-2.1818792415863522
2024-11-10,270299,-2.073479658571721
2024-11-11,461487,-1.6561829913472421
2024-11-12,516262,-1.7774221308429554
2024-11-13,555700,-1.4923633642626897
2024-11-14,506917,-1.6705614489368681
2024-11-15,500233,-1.9508176072754535
2024-11-16,336313,-1.8568163148432042
2024-11-17,319404,-2.6936272318632488
2024-11-18,492539,-1.9701479985427175
2024-11-19,536908,-2.1413569678756472
2024-11-20,533060,-2.1667248981714309
2024-11-21,570344,-2.781883547242761
2024-11-22,518151,-2.4264239152177689
2024-11-23,312913,-2.5041614133020591
2024-11-24,271855,-2.550688376853691
2024-11-25,481077,-2.1313282461029011
2024-11-26,545760,-2.284086226665623
2024-11-27,546493,-2.2893703816492068
2024-11-28,462763,-2.1940533662397428
2024-11-29,417905,-2.2498535377704165
2024-11-30,344185,-2.7375550519509297
2024-12-01,301889,-2.5441074126794874
2024-12-02,533295,-2.5718938927531685
2024-12-03,564686,-2.2096275335622666
2024-12-04,568277,-2.1452849744809059
2024-12-05,524190,-2.1844690296534304
2024-12-06,480879,-2.029449303340797
2024-12-07,385202,-2.5240795955098023
2024-12-08,445962,-3.0202531706635938
2024-12-09,537518,-2.4054295780970687
2024-12-10,601763,-2.664804302571973
2024-12-11,555123,-2.4200440354791297
2024-12-12,566597,-2.1033880538649625
2024-12-13,515369,-2.2958991026290376
2024-12-14,339796,-2.3410417917495088
2024-12-15,305361,-2.2097334879030273
2024-12-16,484344,-2.3456961056494241
2024-12-17,560197,-2.7427910178980612
2024-12-18,525710,-2.29340254947974
2024-12-19,529889,-2.56461673494221
2024-12-20,497732,-2.4437906412745258
2024-12-21,314077,-2.8297416373188549
2024-12-22,262721,-2.5141217423782596
2024-12-23,399740,-2.2599483551018404
2024-12-24,348653,-2.3478344080631359
2024-12-25,294078,-2.7983166968416624
2024-12-26,313195,-2.8862283134295414
2024-12-27,365378,-2.7648549128985067
2024-12-28,258848,-2.7782487288745008
2024-12-29,270336,-2.9928603273361705
2024-12-30,373053,-1.8529892288215071
2024-12-31,339737,-2.2567238358547739
2025-01-01,251312,-2.3413521101395949
2025-01-02,328883,-2.7194971537013819
2025-01-03,376544,-2.6675284261053305
2025-01-04,289548,-3.0151760014101328
2025-01-05,253168,-2.5800459736693879
2025-01-06,420711,-2.3513104732660559
2025-01-07,482011,-2.2879417577057093
2025-01-08,522365,-2.1221904644263017
2025-01-09,518468,-2.0593181155088076
2025-01-10,481469,-2.5622827206234406
2025-01-11,315787,-2.3409099971328087
2025-01-12,271485,-2.2021400766794277
2025-01-13,449066,-2.0658789614849713
2025-01-14,524200,-2.15857648133536
2025-01-15,582293,-2.1712412394205964
2025-01-16,580773,-1.9487729634602959
2025-01-17,549967,-2.122808769892683
2025-01-18,346994,-2.560617265528875
2025-01-19,347751,-2.7110696963993766
2025-01-20,498327,-1.7033286591860515
2025-01-21,567950,-1.9553869110967927
2025-01-22,572210,-2.1847351722230561
2025-01-23,558149,-2.2904677196075336
2025-01-24,545390,-2.5101382359558246
2025-01-25,415741,-2.7911103085124354
2025-01-26,366357,-2.7741054891375203
2025-01-27,532837,-2.5257783114864032
2025-01-28,535699,-2.0307582671932312
2025-01-29,543039,-2.1883608723089236
2025-01-30,537375,-3.0106351484095257
2025-01-31,475850,-2.2944114140944616
2025-02-01,403687,-2.9878372852188608
2025-02-02,307673,-2.2659754983832827
2025-02-03,470471,-1.7893186751177872
2025-02-04,575235,-2.1900917004294116
2025-02-05,655636,-2.198527814974367
2025-02-06,556054,-2.0867724363562528
2025-02-07,509313,-2.1989094058184726
2025-02-08,360490,-2.5711901227275153
2025-02-09,296495,-2.3822969415859805
2025-02-10,435651,-2.078078243085836
2025-02-11,581675,-2.2290715301632837
2025-02-12,602964,-1.7332899635264685
2025-02-13,572415,-1.6267377629232458
2025-02-14,573977,-1.9480344706097168
2025-02-15,418792,-2.6931174323282803
2025-02-16,368300,-1.9218330769340568
2025-02-17,556194,-1.6584958373913146
2025-02-18,619709,-1.7697048067091334
2025-02-19,585766,-2.0982516352563882
2025-02-20,575382,-2.2259784248358323
2025-02-21,557965,-2.512425631847119
2025-02-22,405065,-2.7928191474840336
2025-02-23,344328,-2.3198647394569418
2025-02-24,561075,-1.776780245629487
2025-02-25,582488,-1.8057151035327259
2025-02-26,565816,-1.6034170859582626
2025-02-27,562523,-1.8989446906032574
2025-02-28,602119,-1.6203261038068502
2025-03-01,438755,-1.628106640613848
2025-03-02,384674,-1.2325324795228512
2025-03-03,502792,-1.4251892782250402
2025-03-04,583234,-1.4630053807472485
2025-03-05,584708,-1.6740926440542481
2025-03-06,570478,-1.8453605401031721
2025-03-07,547997,-1.9874189901718033
2025-03-08,351936,-2.5810944634876645
2025-03-09,308533,-2.4434679301196343
2025-03-10,487103,-1.9871459544575414
2025-03-11,599667,-2.2227652886024276
2025-03-12,604496,-1.8514667065760024
2025-03-13,584238,-2.1017397922856529
2025-03-14,547923,-2.0414540470527149
2025-03-15,351005,-2.4018012368208721
2025-03-16,307431,-2.6955975808530854
2025-03-17,494336,-2.1013171867637022
2025-03-18,672466,-2.8593022115390756
2025-03-19,602543,-2.4041243801638532
2025-03-20,591948,-2.4310495376230192
2025-03-21,542133,-2.3989726570265093
2025-03-22,361642,-3.020957781353264
2025-03-23,323240,-3.1242921146949314
2025-03-24,508965,-2.4909132797567932
2025-03-25,575397,-2.2395111464115449
2025-03-26,574990,-2.3265145687971933
2025-03-27,576428,-2.1487294479110575
2025-03-28,553459,-2.1874734282471207
2025-03-29,319000,-2.3284475076179323
2025-03-30,288395,-2.2956662982910809
2025-03-31,435756,-2.242530967901458
2025-04-01,488209,-2.2743461086910548
2025-04-02,495197,-2.0184410318282606
2025-04-03,508793,-2.0977461730460787
2025-04-04,517495,-2.2847604925443723
2025-04-05,312152,-2.3902122089602025
2025-04-06,281930,-2.7268111878626473
2025-04-07,455424,-2.2162355464745449
2025-04-08,533843,-1.8680580820677106
2025-04-09,515661,-1.9652322400161175
2025-04-10,514616,-1.9442033678213457
2025-04-11,550730,-2.1999094104812111
2025-04-12,331139,-2.0748492739205346
2025-04-13,271543,-2.4081546410737547
2025-04-14,488224,-2.2963643772915545
2025-04-15,551588,-2.4225307994954863
2025-04-16,519091,-2.2413711645540295
2025-04-17,524698,-1.948209217630726
2025-04-18,506228,-2.184679510868837
2025-04-19,360169,-2.4456542269947512
2025-04-20,315998,-2.3576064444942935
2025-04-21,572726,-1.7051438604119018
2025-04-22,583968,-1.9683214403307538
2025-04-23,622728,-2.3471026342333303
2025-04-24,580143,-2.3539261877232587
2025-04-25,577850,-2.5286085360797643
2025-04-26,507723,-2.2030729377816911
2025-04-27,307678,-2.4896226112870785
2025-04-28,508443,-2.3069916363109773
2025-04-29,526037,-2.1146041371759314
2025-04-30,561933,-2.0719716871614229
2025-05-01,474778,-1.9318794477607797
2025-05-02,461285,-2.2949782255356137
2025-05-03,305855,-1.980407409479696
2025-05-04,288433,-2.1102347132287322
2025-05-05,419614,-1.8559023383105404
2025-05-06,510314,-2.057908152516728
2025-05-07,600820,-2.4905069151195107
2025-05-08,580878,-1.81373301867515
2025-05-09,579828,-1.5456743848004342
2025-05-10,411827,-2.0667540351208906
2025-05-11,364896,-1.5556472069056477
2025-05-12,570971,-1.9383481927296413
2025-05-13,558155,-1.8607644809449475
2025-05-14,579467,-1.7854724126724406
2025-05-15,588357,-1.7581200090698594
2025-05-16,549222,-1.8694410503004153
2025-05-17,357210,-2.3973323122766534
2025-05-18,315248,-2.0705213858774161
2025-05-19,498734,-1.847680929771933
2025-05-20,532652,-2.1989609359777944
2025-05-21,566157,-2.1545731744874921
2025-05-22,548685,-2.4088541308549134
2025-05-23,495480,-2.3085803897461572
2025-05-24,297119,-2.42170728071759
2025-05-25,265687,-2.4873507649761719
2025-05-26,406139,-2.196599320810777
2025-05-27,461706,-1.8893003098845611
2025-05-28,522298,-2.1409201749535192
2025-05-29,515393,-2.1415043998646013
2025-05-30,471577,-1.9799286903066076
2025-05-31,292263,-2.0430404479368272
2025-06-01,272635,-2.6214735583423097
2025-06-02,509101,-2.5796506681660616
2025-06-03,493946,-2.4246854803551638
2025-06-04,527530,-2.170715876460195
2025-06-05,549220,-2.4410685394039819
2025-06-06,470779,-2.40962921774527
2025-06-07,308014,-2.997223912572744
2025-06-08,294070,-3.2368037236578586
2025-06-09,471208,-2.9696244952202777
2025-06-10,540646,-2.9575725517544278
2025-06-11,560964,-2.7093694547910934
2025-06-12,527300,-2.6616105084479922
2025-06-13,667973,-3.21222185339015
2025-06-14,321240,-3.1391412985563321
2025-07-02,492984,-2.290419780188262
2025-07-03,493350,-2.2918901419126803
2025-07-04,440655,-2.097829973672928
2025-07-05,293952,-2.2160807253410315
2025-07-06,272910,-2.2643311522192593
2025-07-07,465249,-2.526916856607758
2025-07-08,525937,-2.0841392203731322
2025-07-09,530496,-2.0571625037939105
2025-07-10,542590,-2.2560246284847287
2025-07-11,485238,-2.370403696720353
2025-07-12,315845,-2.5776810764744957
2025-07-13,276633,-2.4448651657996123
2025-07-14,482803,-1.7589677078429933
2025-07-15,522741,-2.0486376005720812
2025-07-16,541403,-2.5267915754324557
2025-07-17,490883,-2.47137813213245
2025-07-18,478056,-2.4327441590198937
2025-07-19,310040,-2.629496235884949
2025-07-20,262971,-2.7092606086589108
2025-07-21,448737,-2.7461628833202285
2025-07-22,509768,-2.6483364646283674
2025-07-23,526251,-2.5842989261457032
2025-07-24,530607,-2.4577435899443008
2025-07-25,527549,-2.4808173798682294
2025-07-26,321169,-2.5831556688606083
2025-07-27,262279,-2.6153296810481472
2025-07-28,440775,-2.4657492355744495
2025-07-29,473999,-2.5279733958982318
2025-07-30,463014,-2.3193186555675855
2025-07-31,519824,-2.4313821099132129
2025-08-01,507482,-2.1501123286417334
2025-08-02,274580,-2.4652789802204413
2025-08-03,248775,-2.7225402295187386
2025-08-04,408171,-2.6167102588953228
2025-08-05,458533,-2.3449629207290883
2025-08-06,518886,-2.3165988650566853
2025-08-07,527967,-2.1848528063348347
2025-08-08,540401,-2.2948981761795606
2025-08-09,432753,-2.4442992195397428
2025-08-10,305072,-2.5497926937504665
2025-08-11,501921,-2.5557356046454567
2025-08-12,509165,-2.5440135280483114
2025-08-13,491600,-2.3063239374433504
2025-08-14,493651,-2.2601722216674514
2025-08-15,508684,-2.02424350027929
2025-08-16,401940,-1.3201741184143636
2025-08-17,327149,-1.7980106431351404
2025-08-18,551964,-1.8941144642957923
2025-08-19,580347,-1.6142225844250913
2025-08-20,517370,-2.1638299338436728
2025-08-21,524655,-2.3642271890149233
2025-08-22,500312,-2.4788608974749757
2025-08-23,319100,-2.7498286404039232
2025-08-24,279612,-2.2829857133059881
2025-08-25,449275,-2.6151784988963573
2025-08-26,481420,-2.633633246394901
2025-08-27,509565,-2.6022753708874289
2025-08-28,531821,-2.370620560359737
2025-08-29,479618,-2.3679224230802642
2025-08-30,328983,-2.5747868326734942
2025-08-31,288375,-2.2443602071774928
2025-09-01,402737,-2.2086612729330106
2025-09-02,478392,-2.1895398422959418
2025-09-03,536651,-2.0229719878750574
2025-09-04,532747,-2.151621311176739
2025-09-05,463809,-2.2042577223877431
2025-09-06,296966,-2.4530365333457027
2025-09-07,273022,-2.6970385852987464
2025-09-08,453369,-2.5383034305338104
2025-09-09,548697,-2.9312163884261495
2025-09-10,616789,-2.9309412834555744
2025-09-11,583004,-2.6728900849858923
2025-09-12,536656,-2.7452702426139548
2025-09-13,308439,-2.7389421157210876
